"GEO_ID","NAME","B07011_001E","B07011_001M","B07011_002E","B07011_002M","B07011_003E","B07011_003M","B07011_004E","B07011_004M","B07011_005E","B07011_005M","B07011_006E","B07011_006M"
"id","Geographic Area Name","Estimate!!Median income in the past 12 months --!!Total:","Margin of Error!!Median income in the past 12 months --!!Total:","Estimate!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Margin of Error!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Estimate!!Median income in the past 12 months --!!Total:!!Moved within same county","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved within same county","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from abroad","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from abroad"
"0500000US48389","Reeves County, Texas","22515","3644","23997","3795","25441","16890","-","**","-","**","3770","1465"
"0500000US48391","Refugio County, Texas","22952","2754","23154","2694","23333","20793","-","**","7708","5892","-","**"
"0500000US48393","Roberts County, Texas","30806","3275","30605","3308","-","**","40875","26254","-","**","-","**"
"0500000US48395","Robertson County, Texas","24907","1940","25172","1820","21406","9598","-","**","-","**","-","**"
"0500000US48397","Rockwall County, Texas","46518","1614","46244","1880","55226","6104","42511","6499","52645","8430","31649","31200"
"0500000US48399","Runnels County, Texas","24755","1412","24378","1790","24418","3158","34250","5617","16667","14407","-","**"
"0500000US48401","Rusk County, Texas","26176","1054","27834","2130","21743","3293","15716","4036","19888","9161","-","**"
"0500000US48403","Sabine County, Texas","20582","2341","21795","2429","17054","3160","-","**","13598","5514","-","**"
"0500000US48405","San Augustine County, Texas","21445","1637","21312","1830","21467","7109","-","**","-","**","-","**"
"0500000US48407","San Jacinto County, Texas","22614","1761","22593","1641","25833","18302","21329","6848","26478","5878","-","**"
"0500000US48409","San Patricio County, Texas","26180","864","26608","1050","24746","3285","24407","5090","21850","4261","26916","1032"
"0500000US48411","San Saba County, Texas","23253","2240","24179","2051","30882","6523","15139","5367","44583","18294","-","**"
"0500000US48413","Schleicher County, Texas","26524","4195","26667","4441","21845","21153","53594","47808","-","**","-","**"
"0500000US48415","Scurry County, Texas","27681","2944","27818","3326","25759","19923","27587","22099","37500","19353","2,500-","***"
"0500000US48417","Shackelford County, Texas","26200","3087","27561","2743","24643","6009","11650","4736","-","**","-","**"
"0500000US48419","Shelby County, Texas","22658","1743","22739","1807","23839","5806","21490","4924","-","**","-","**"
"0500000US48421","Sherman County, Texas","28307","2775","28769","3338","20536","4664","29375","16571","21875","16437","-","**"
"0500000US48423","Smith County, Texas","27384","635","27963","858","26258","3025","20667","3310","25096","8328","18462","12288"
"0500000US48425","Somervell County, Texas","30157","4906","29208","5509","25938","14624","48470","19116","18672","690","-","**"
"0500000US48427","Starr County, Texas","14038","947","14254","889","11476","2329","-","**","-","**","6234","778"
"0500000US48429","Stephens County, Texas","22206","2506","22799","2505","11549","7170","-","**","-","**","-","**"
"0500000US48431","Sterling County, Texas","36827","7571","38110","4196","-","**","28472","11169","-","**","-","**"
"0500000US48433","Stonewall County, Texas","25331","2952","26250","3832","20750","15231","23523","11683","-","**","-","**"
"0500000US48435","Sutton County, Texas","30298","4801","30406","4104","33365","21631","-","**","-","**","-","**"
"0500000US48437","Swisher County, Texas","21851","2262","21945","2568","24583","9380","-","**","-","**","23750","7758"
"0500000US48439","Tarrant County, Texas","33326","428","34536","458","30497","650","29460","1593","30572","1171","18806","4997"
"0500000US48441","Taylor County, Texas","26504","645","27141","722","26276","1861","14469","2719","24169","5666","29343","12959"
"0500000US48443","Terrell County, Texas","24069","6788","23165","5608","-","**","-","**","-","**","-","**"
"0500000US48445","Terry County, Texas","22037","2462","24079","2644","25987","16752","11250","5375","9154","614","9306","7586"
"0500000US48447","Throckmorton County, Texas","26167","3296","26075","3432","13125","6581","55329","23085","-","**","-","**"
"0500000US48449","Titus County, Texas","25174","1025","25532","1150","22607","4878","18566","5722","25536","8241","-","**"
"0500000US48451","Tom Green County, Texas","27568","865","28891","1263","29219","2517","21144","2898","22041","1352","25848","14270"
"0500000US48453","Travis County, Texas","39860","343","41257","411","35506","1073","30614","2017","38740","2411","19534","3688"
"0500000US48455","Trinity County, Texas","23576","2142","23405","2171","26550","6196","25087","7281","15781","7133","-","**"
"0500000US48457","Tyler County, Texas","22214","1611","23175","1949","17292","5757","19095","6128","14476","9330","-","**"
"0500000US48459","Upshur County, Texas","26279","1407","27663","1549","16280","2549","24422","7868","5671","2244","-","**"
"0500000US48461","Upton County, Texas","28795","3778","30048","3332","-","**","27292","12841","-","**","-","**"
"0500000US48463","Uvalde County, Texas","21037","1417","21433","1754","20769","5329","-","**","-","**","-","**"
"0500000US48465","Val Verde County, Texas","21541","1249","22024","1377","17385","3556","22923","9197","23472","9723","-","**"
"0500000US48467","Van Zandt County, Texas","26570","1172","26982","1189","22816","5007","24929","4552","20518","4570","-","**"
"0500000US48469","Victoria County, Texas","27297","1093","28639","1579","20660","3904","21798","6647","38516","15194","-","**"
"0500000US48471","Walker County, Texas","26411","1344","28750","1956","20431","3451","13125","3808","28557","6888","2,500-","***"
"0500000US48473","Waller County, Texas","25613","1709","27123","2076","16357","2443","17106","3757","11688","5375","86500","85192"
"0500000US48475","Ward County, Texas","31467","3368","30483","3363","42460","13391","-","**","39955","26066","-","**"
"0500000US48477","Washington County, Texas","28376","2213","29424","2224","24551","15432","16509","6855","26146","21489","16553","4196"
"0500000US48479","Webb County, Texas","21894","513","22239","523","20584","1837","17610","4797","17941","6895","5778","3958"
"0500000US48481","Wharton County, Texas","26008","1390","26339","1551","19368","5830","28164","14199","39271","20507","10913","1815"
"0500000US48483","Wheeler County, Texas","27031","2399","27645","3210","14844","8857","20705","2636","49375","4250","-","**"
"0500000US48485","Wichita County, Texas","25448","545","26946","772","20777","1762","20900","5343","15832","1378","22056","13496"
"0500000US48487","Wilbarger County, Texas","24911","2154","26569","2264","16679","7523","16161","6505","9665","5748","-","**"
"0500000US48489","Willacy County, Texas","16793","1360","17057","1322","17841","8165","13504","11198","10750","1509","-","**"
"0500000US48491","Williamson County, Texas","39583","603","40961","684","36453","1983","33826","2528","35811","3143","20077","4178"
"0500000US48493","Wilson County, Texas","32643","2122","33673","2608","20028","9403","36279","8643","26636","4681","-","**"
"0500000US48495","Winkler County, Texas","28788","3710","30234","4263","21907","7093","38056","14089","12017","1215","-","**"
"0500000US48497","Wise County, Texas","29858","1226","30066","1220","32241","6711","25946","6874","15197","5163","-","**"
"0500000US48499","Wood County, Texas","25192","1149","26670","1387","15552","3105","21842","1691","14589","2321","-","**"
"0500000US48501","Yoakum County, Texas","34598","8666","36293","9234","26213","3897","31029","1782","-","**","-","**"
"0500000US48503","Young County, Texas","27199","1805","28123","2471","21672","2370","25625","13056","25652","22361","-","**"
"0500000US48505","Zapata County, Texas","17256","2653","17663","2799","20341","18067","8945","2986","-","**","-","**"
"0500000US48507","Zavala County, Texas","15223","1372","15375","1369","12917","11335","-","**","8077","7789","-","**"
"0500000US49001","Beaver County, Utah","30436","3451","31242","3181","18007","2210","-","**","48631","16723","-","**"
"0500000US49003","Box Elder County, Utah","30295","927","30906","905","24734","3629","26846","5543","23302","1626","-","**"
"0500000US49005","Cache County, Utah","23906","647","26954","584","17548","2160","9506","1726","12819","2455","6560","2719"
"0500000US49007","Carbon County, Utah","25497","1603","26067","1546","20500","3191","21000","8691","30714","18633","-","**"
"0500000US49009","Daggett County, Utah","30536","10243","32232","10825","-","**","-","**","-","**","-","**"
"0500000US49011","Davis County, Utah","34554","737","36002","612","31090","1204","28566","3108","26290","2129","18800","8284"
"0500000US49013","Duchesne County, Utah","30440","914","31017","899","21780","4846","28281","6035","-","**","-","**"
"0500000US49015","Emery County, Utah","29209","2909","30384","2117","18000","7812","21429","6413","21250","12025","-","**"
"0500000US49017","Garfield County, Utah","23253","1639","23997","1663","16932","9625","10385","9493","-","**","-","**"
"0500000US49019","Grand County, Utah","27170","2426","27779","2413","21436","9421","12500","5359","32321","19975","-","**"
"0500000US49021","Iron County, Utah","24493","1577","26775","1705","17578","4234","11002","4856","14886","6655","-","**"
"0500000US49023","Juab County, Utah","26464","1810","27171","2933","13500","11406","29615","8985","17179","5644","-","**"
"0500000US49025","Kane County, Utah","24877","3515","23964","3134","35036","24065","35642","12961","31563","9826","-","**"
"0500000US49027","Millard County, Utah","27383","2111","27548","2545","29420","7762","21319","12576","20000","13340","4479","2917"
"0500000US49029","Morgan County, Utah","37091","2509","38403","2308","40179","19506","28352","10161","21141","6573","10417","6466"
"0500000US49031","Piute County, Utah","19495","3286","18803","3190","15625","9919","-","**","-","**","-","**"
"0500000US49033","Rich County, Utah","26997","4594","27232","4959","43250","26346","13750","735","16477","1901","-","**"
"0500000US49035","Salt Lake County, Utah","32867","423","34616","475","30146","695","25629","1980","27341","1452","13298","3347"
"0500000US49037","San Juan County, Utah","22504","1404","23233","1500","18571","11718","16458","9729","17470","4381","2,500-","***"
"0500000US49039","Sanpete County, Utah","19986","1129","23235","1628","16685","2282","8245","1609","23415","10927","8095","5666"
"0500000US49041","Sevier County, Utah","25084","1339","25502","1333","21230","5815","22833","8508","41375","17752","10750","6587"
"0500000US49043","Summit County, Utah","42507","1921","43247","2320","46222","6300","31731","9158","40511","10645","9754","6522"
"0500000US49045","Tooele County, Utah","35164","1652","36514","1433","30730","2920","30458","5758","24551","5953","17558","13769"
"0500000US49047","Uintah County, Utah","26723","1755","26018","1833","30885","2422","31676","13470","-","**","4438","1822"
"0500000US49049","Utah County, Utah","26084","248","30237","311","20198","784","20157","1670","11893","787","4995","985"
"0500000US49051","Wasatch County, Utah","35491","2548","37347","2362","27481","5993","31953","2770","35117","10965","-","**"
"0500000US49053","Washington County, Utah","27392","692","28100","1223","24695","3357","25500","4363","26204","2522","9053","6554"
"0500000US49055","Wayne County, Utah","22381","2392","22394","2518","31875","15766","23750","22828","11838","6202","-","**"
"0500000US49057","Weber County, Utah","31248","394","32091","446","26898","1514","27070","4808","21134","4349","18056","11651"
"0500000US50001","Addison County, Vermont","31536","742","32608","1256","28142","3763","28281","6333","7847","3721","6797","3877"
"0500000US50003","Bennington County, Vermont","28353","1371","29044","1354","22653","4979","25478","6270","30788","6888","2,500-","***"
"0500000US50005","Caledonia County, Vermont","27052","819","27586","1190","21106","3679","15038","3890","33438","16140","21125","13564"
"0500000US50007","Chittenden County, Vermont","34738","763","38998","838","25697","2605","16365","3173","11259","1942","7604","5826"
"0500000US50009","Essex County, Vermont","23933","1469","24411","1521","15962","1503","24028","2982","-","**","-","**"
"0500000US50011","Franklin County, Vermont","33676","1349","34061","1493","32145","5523","29861","5280","30579","6041","-","**"
"0500000US50013","Grand Isle County, Vermont","35800","1319","36063","1301","33042","18685","41944","10204","27625","8564","-","**"
"0500000US50015","Lamoille County, Vermont","32179","1339","34619","1935","21192","3215","16250","8762","26341","12079","-","**"
"0500000US50017","Orange County, Vermont","31445","880","31965","1047","25000","5639","24179","11315","31656","5379","20326","17402"
"0500000US50019","Orleans County, Vermont","26134","656","26427","688","25331","2412","15494","2364","22250","8209","-","**"
"0500000US50021","Rutland County, Vermont","30112","708","30614","652","25716","4126","11466","4978","22171","5484","9850","5174"
"0500000US50023","Washington County, Vermont","33620","1276","34423","1684","34010","2437","27396","11253","23824","8230","23958","10453"
"0500000US50025","Windham County, Vermont","28936","1447","30094","1199","22813","4458","26250","1785","24178","3925","2,500-","***"
"0500000US50027","Windsor County, Vermont","31840","757","32485","1217","27361","3937","21865","3936","29844","4629","27738","6287"
"0500000US51001","Accomack County, Virginia","25346","1337","25296","1400","23018","8582","28500","19452","27319","6695","-","**"
"0500000US51003","Albemarle County, Virginia","37498","1597","41253","1272","29651","6356","20340","4362","24821","7439","20000","15408"
"0500000US51005","Alleghany County, Virginia","26560","1178","26993","1322","23050","4701","-","**","31343","15126","-","**"
"0500000US51007","Amelia County, Virginia","31722","3170","31884","3870","-","**","44674","10682","-","**","-","**"
"0500000US51009","Amherst County, Virginia","27580","1722","28512","1945","25064","6507","23571","6319","16057","3050","-","**"
"0500000US51011","Appomattox County, Virginia","29989","1873","29811","1860","-","**","40362","6147","23464","10107","-","**"
"0500000US51013","Arlington County, Virginia","70148","1314","72999","1988","73118","4076","60900","3216","60527","2931","35476","6631"
"0500000US51015","Augusta County, Virginia","30889","876","31622","985","28154","3107","24081","4380","22871","2949","-","**"
"0500000US51017","Bath County, Virginia","30285","4853","30138","4771","23090","1004","57794","55352","48068","6380","-","**"
"0500000US51019","Bedford County, Virginia","31616","681","31637","734","25779","6651","31892","3978","42348","10852","21625","16783"
"0500000US51021","Bland County, Virginia","25587","2360","25827","2135","25417","19417","16250","15176","-","**","-","**"
"0500000US51023","Botetourt County, Virginia","33271","1700","33614","1964","30341","7780","27083","8518","39537","3286","-","**"
"0500000US51025","Brunswick County, Virginia","19568","1905","19956","1927","19375","6338","11056","4942","-","**","35341","30673"
"0500000US51027","Buchanan County, Virginia","17764","1209","17849","1185","19531","12713","10938","7489","14872","8775","-","**"
"0500000US51029","Buckingham County, Virginia","23248","1310","23817","1331","18792","7781","9508","6411","-","**","-","**"
"0500000US51031","Campbell County, Virginia","27489","1012","27775","1184","22204","4694","27868","6874","32546","13929","-","**"
"0500000US51033","Caroline County, Virginia","32279","2063","34269","2542","24628","5216","29094","6335","25915","7270","-","**"
"0500000US51035","Carroll County, Virginia","22506","1279","22736","1413","20858","4673","20438","15888","25563","8464","2,500-","***"
"0500000US51036","Charles City County, Virginia","28848","2346","29680","2337","17083","12245","21250","3159","-","**","-","**"
"0500000US51037","Charlotte County, Virginia","21931","2297","22145","2788","27500","13915","10087","2450","-","**","-","**"
"0500000US51041","Chesterfield County, Virginia","39276","596","40012","631","36819","2556","31675","2670","31847","2415","19028","16863"
"0500000US51043","Clarke County, Virginia","36717","3132","36122","3217","35673","8077","43721","10845","28148","20668","-","**"
"0500000US51045","Craig County, Virginia","30199","3110","30079","4275","30769","17186","45438","41214","20294","13144","-","**"
"0500000US51047","Culpeper County, Virginia","32427","2439","33385","2876","23591","4792","36646","10808","37991","4845","-","**"
"0500000US51049","Cumberland County, Virginia","25748","3244","25768","3163","-","**","19266","9117","-","**","33984","21178"
"0500000US51051","Dickenson County, Virginia","19333","1666","20192","1322","9398","1646","13098","5150","3950","3020","-","**"
"0500000US51053","Dinwiddie County, Virginia","30619","2497","31292","2405","26522","5072","26612","11118","21375","12709","141250","59088"
"0500000US51057","Essex County, Virginia","26599","2296","27205","3199","24053","4345","36875","20944","9087","1030","-","**"
"0500000US51059","Fairfax County, Virginia","53727","511","55034","725","48355","1847","47328","3288","50541","3059","27011","5277"
"0500000US51061","Fauquier County, Virginia","44134","1446","44913","1655","32012","2953","47514","6100","31250","9306","35417","10560"
"0500000US51063","Floyd County, Virginia","29316","2862","28807","2789","32712","2984","14821","8550","37692","4561","-","**"
"0500000US51065","Fluvanna County, Virginia","38143","2019","38587","2183","40269","9888","30677","9394","39612","24229","-","**"
"0500000US51067","Franklin County, Virginia","28319","1590","28361","1600","30351","7450","22267","6938","30000","10212","30000","3229"
"0500000US51069","Frederick County, Virginia","37186","1497","37546","1404","34342","4978","38859","8577","22212","12884","48993","11159"
"0500000US51071","Giles County, Virginia","29348","2026","29596","2199","23015","9259","29318","2802","-","**","-","**"
"0500000US51073","Gloucester County, Virginia","35294","1639","36432","1806","24182","6187","33068","7773","19310","3599","28947","14557"
"0500000US51075","Goochland County, Virginia","40720","2912","42203","3394","34398","15626","30588","11426","-","**","-","**"
"0500000US51077","Grayson County, Virginia","20121","1325","20220","1223","19018","13565","13703","3208","33814","21714","-","**"
"0500000US51079","Greene County, Virginia","35259","3489","35705","3267","29318","5543","32500","12397","62861","58749","15850","12675"
"0500000US51081","Greensville County, Virginia","20130","1988","21903","2230","19405","9295","-","**","22083","19720","-","**"
"0500000US51083","Halifax County, Virginia","23640","1675","24001","1777","22813","6706","20256","3485","-","**","-","**"
"0500000US51085","Hanover County, Virginia","40097","1107","41163","1209","36858","4433","31062","4931","28581","7091","40694","32955"
"0500000US51087","Henrico County, Virginia","37151","722","38014","795","31263","2293","31347","1674","39852","3877","20156","15257"
"0500000US51089","Henry County, Virginia","21493","722","21738","747","17102","6180","21145","3296","18239","11928","15750","7997"
"0500000US51091","Highland County, Virginia","25969","2787","26067","2668","-","**","-","**","-","**","-","**"
"0500000US51093","Isle of Wight County, Virginia","35695","2592","36575","2698","38594","20656","32091","8508","28750","18047","15166","10399"
"0500000US51095","James City County, Virginia","38309","2285","40067","1773","28858","5038","26879","3231","27330","11924","51328","26871"
"0500000US51097","King and Queen County, Virginia","32279","4251","32327","4257","-","**","30588","6369","-","**","-","**"
"0500000US51099","King George County, Virginia","39966","2917","43533","3152","34286","4538","26284","1283","28258","4237","26579","22138"
"0500000US51101","King William County, Virginia","34612","2642","35251","2388","32460","19786","25281","12042","-","**","-","**"
"0500000US51103","Lancaster County, Virginia","30382","2949","30741","2404","28819","18929","25313","20924","24228","12523","-","**"
